Transaction ID,Date,Product Category,Product Name,Units Sold,Unit Price,Total Revenue,Region
10331,2025-04-25,Sports,Wilson Evolution Basketball,4,27.22,108.88,Africa
10332,2024-01-09,Books,The Hobbit,6,14.67,88.02,Oceania
10333,2025-12-15,Sports,Manduka PRO Yoga Mat,7,124.82,873.74,Europe
10334,2024-12-09,Home Appliances,Instant Pot Duo 7-in-1,14,124.43,1742.02,Oceania
10335,2025-12-09,Books,The Alchemist,14,12.21,170.94,Asia
10336,2025-05-10,Books,The Hobbit,7,15.31,107.17,Middle East
10337,2025-09-21,Beauty Products,MAC Lipstick Collection,16,76.18,1218.88,Europe
10338,2025-11-07,Sports,Adidas FIFA Soccer Ball,11,40.39,444.29,Oceania
10339,2025-10-23,Home Appliances,Instant Pot Duo 7-in-1,6,119.05,714.30,South America
10340,2024-10-18,Home Appliances,Ninja Professional Blender,10,102.43,1024.30,Asia
10341,2025-12-13,Books,The Da Vinci Code,9,17.12,154.08,Middle East
10342,2025-11-25,Clothing,Nike Air Force 1,2,85.96,171.92,Oceania
10343,2024-06-18,Books,The Hobbit,3,15.77,47.31,Africa
10344,2025-08-28,Beauty Products,Olaplex Hair Repair Set,11,59.02,649.22,North America
10345,2024-09-07,Sports,Callaway Golf Club Set,4,937.02,3748.08,Africa
10346,2024-05-26,Home Appliances,Ninja Professional Blender,11,106.19,1168.09,Europe
10347,2024-09-19,Home Appliances,Instant Pot Duo 7-in-1,20,134.50,2690.00,North America
10348,2025-04-10,Sports,Callaway Golf Club Set,6,911.82,5470.92,Europe
10349,2025-02-04,Books,The Psychology of Money,15,19.73,295.95,Oceania
10350,2024-12-12,Sports,Babolat Pure Drive Tennis Racket,18,185.15,3332.70,Oceania
10351,2025-07-29,Clothing,Under Armour Training Shirt,1,37.43,37.43,North America
10352,2025-02-27,Beauty Products,Maybelline Makeup Kit,13,52.54,683.02,Middle East
10353,2024-05-17,Electronics,Nintendo Switch OLED,1,319.86,319.86,North America
10354,2025-04-03,Sports,Wilson Evolution Basketball,11,30.80,338.80,North America
10355,2024-04-22,Electronics,Canon EOS R10 Camera,2,1032.78,2065.56,Africa
10356,2025-10-14,Electronics,Canon EOS R10 Camera,2,920.95,1841.90,Oceania
10357,2025-11-24,Beauty Products,Dyson Supersonic Hair Dryer,16,404.26,6468.16,South America
10358,2025-08-17,Electronics,Dell XPS 13 Laptop,15,1178.54,17678.10,North America
10359,2025-09-01,Clothing,Calvin Klein Slim Fit Shirt,17,89.58,1522.86,Middle East
10360,2025-05-27,Beauty Products,Chanel No. 5 Perfume,14,142.11,1989.54,Asia
10361,2025-08-03,Electronics,Samsung Galaxy Tab S8,10,735.10,7351.00,Europe
10362,2025-04-11,Electronics,Samsung Galaxy Tab S8,1,702.86,702.86,South America
10363,2024-03-02,Beauty Products,CeraVe Hydrating Cleanser,2,17.28,34.56,Europe
10364,2024-09-29,Electronics,Garmin Forerunner 945,1,544.97,544.97,Europe
10365,2025-06-17,Home Appliances,Samsung Smart Refrigerator,7,1996.97,13978.79,North America
10366,2024-04-10,Books,Clean Code,4,38.69,154.76,Europe
10367,2025-06-23,Home Appliances,iRobot Roomba j7,8,703.82,5630.56,North America
10368,2025-12-30,Home Appliances,Samsung Smart Refrigerator,15,1726.05,25890.75,Middle East
10369,2024-01-14,Electronics,MacBook Pro 16-inch,20,2681.13,53622.60,Asia
10370,2024-06-07,Books,The Da Vinci Code,11,16.91,186.01,Africa
10371,2025-09-11,Sports,Manduka PRO Yoga Mat,19,125.05,2375.95,South America
10372,2025-03-01,Home Appliances,iRobot Roomba j7,17,593.77,10094.09,South America
10373,2025-02-22,Home Appliances,Philips Air Fryer XXL,2,266.98,533.96,Asia
10374,2025-11-28,Sports,Babolat Pure Drive Tennis Racket,17,196.77,3345.09,Europe
10375,2024-10-04,Beauty Products,Chanel No. 5 Perfume,5,138.12,690.60,Oceania
10376,2025-12-04,Beauty Products,MAC Lipstick Collection,4,86.63,346.52,Asia
10377,2025-01-12,Electronics,Apple Watch Series 9,16,457.83,7325.28,Europe
10378,2025-04-15,Clothing,Calvin Klein Slim Fit Shirt,11,82.01,902.11,Asia
10379,2024-04-25,Home Appliances,LG Front Load Washer,4,881.03,3524.12,Asia
10380,2025-01-06,Beauty Products,Dyson Supersonic Hair Dryer,11,437.02,4807.22,South America
10381,2024-03-03,Clothing,Calvin Klein Slim Fit Shirt,3,83.48,250.44,North America
10382,2025-06-18,Books,"Salt, Fat, Acid, Heat by Samin Nosrat",13,31.44,408.72,Oceania
10383,2024-08-31,Sports,Fitbit Charge 6,13,169.84,2207.92,Africa
10384,2024-07-09,Home Appliances,iRobot Roomba j7,1,714.11,714.11,Oceania
10385,2024-01-31,Beauty Products,Dyson Supersonic Hair Dryer,1,432.35,432.35,Middle East
10386,2025-03-08,Home Appliances,Instant Pot Duo 7-in-1,5,133.40,667.00,North America
10387,2025-07-28,Sports,Callaway Golf Club Set,5,882.62,4413.10,Africa
10388,2024-04-28,Home Appliances,Philips Air Fryer XXL,1,264.20,264.20,Middle East
10389,2024-08-01,Beauty Products,Maybelline Makeup Kit,2,48.81,97.62,Middle East
10390,2025-01-30,Electronics,Nintendo Switch OLED,17,356.15,6054.55,Africa
10391,2024-09-17,Books,The Da Vinci Code,10,14.78,147.80,North America
10392,2025-12-11,Books,The Alchemist,2,13.82,27.64,South America
10393,2024-05-17,Home Appliances,Keurig K-Elite Coffee Maker,11,203.90,2242.90,Asia
10394,2025-06-29,Beauty Products,Maybelline Makeup Kit,14,52.28,731.92,South America
10395,2024-01-07,Sports,Spalding Volleyball,17,38.08,647.36,Oceania
10396,2025-03-18,Home Appliances,Philips Air Fryer XXL,13,259.74,3376.62,Middle East
10397,2024-12-16,Beauty Products,Dyson Supersonic Hair Dryer,4,446.18,1784.72,Africa
10398,2024-11-04,Books,Dune by Frank Herbert,6,23.88,143.28,Africa
10399,2025-08-15,Clothing,Under Armour Training Shirt,2,39.64,79.28,North America
10400,2025-10-20,Home Appliances,Keurig K-Elite Coffee Maker,7,191.65,1341.55,Oceania
10401,2025-12-15,Sports,Hydro Flask Sports Bottle,13,40.80,530.40,Europe
10402,2025-12-28,Home Appliances,Instant Pot Duo 7-in-1,8,120.28,962.24,Europe
10403,2024-05-04,Books,The Hobbit,11,13.59,149.49,South America
10404,2025-01-11,Sports,Bowflex Adjustable Dumbbells,4,391.48,1565.92,Middle East
10405,2024-05-11,Electronics,Apple Watch Series 9,7,462.47,3237.29,Middle East
10406,2025-01-28,Books,Dune by Frank Herbert,16,23.77,380.32,Middle East
10407,2024-04-29,Electronics,MacBook Pro 16-inch,9,2363.21,21268.89,Middle East
10408,2025-10-09,Clothing,Nike Air Force 1,14,87.09,1219.26,Europe
10409,2025-01-10,Electronics,Google Pixel 8 Pro,18,1031.07,18559.26,Africa
10410,2025-10-06,Electronics,Samsung Galaxy Tab S8,11,713.05,7843.55,North America
10411,2025-04-14,Books,Dune by Frank Herbert,2,24.40,48.80,Middle East
10412,2024-01-02,Electronics,MacBook Pro 16-inch,6,2425.40,14552.40,South America
10413,2024-09-30,Electronics,Dell XPS 13 Laptop,6,1170.47,7022.82,Middle East
10414,2024-09-25,Electronics,Samsung Galaxy Tab S8,9,754.76,6792.84,South America
10415,2024-06-06,Beauty Products,L'Oreal Revitalift Cream,4,31.84,127.36,South America
10416,2024-04-22,Clothing,Nike Air Force 1,19,81.31,1544.89,Africa
10417,2025-03-21,Home Appliances,Ninja Professional Blender,17,98.04,1666.68,Middle East
10418,2024-04-02,Electronics,Garmin Forerunner 945,12,529.95,6359.40,Middle East
10419,2025-12-20,Electronics,MacBook Pro 16-inch,6,2337.48,14024.88,South America
10420,2024-12-19,Sports,Everlast Boxing Gloves,13,47.04,611.52,Oceania
10421,2025-09-30,Beauty Products,Clinique Moisture Surge,16,44.05,704.80,Europe
10422,2025-06-14,Sports,Wilson Evolution Basketball,12,28.82,345.84,South America
10423,2024-10-05,Clothing,Under Armour Training Shirt,17,41.49,705.33,Europe
10424,2025-03-26,Sports,Manduka PRO Yoga Mat,9,111.36,1002.24,Asia
10425,2025-04-17,Books,The Psychology of Money,3,18.48,55.44,South America
10426,2024-09-10,Beauty Products,Clinique Moisture Surge,10,42.79,427.90,Middle East
10427,2025-10-25,Books,Sapiens,13,22.69,294.97,Oceania
10428,2024-03-29,Sports,Spalding Volleyball,3,33.06,99.18,South America
10429,2025-01-13,Books,The Da Vinci Code,12,15.48,185.76,Europe
10430,2025-08-27,Beauty Products,Olaplex Hair Repair Set,12,65.37,784.44,North America
10431,2025-05-13,Beauty Products,Olaplex Hair Repair Set,2,58.04,116.08,Europe
10432,2024-11-28,Sports,Adidas FIFA Soccer Ball,8,37.62,300.96,Asia
10433,2025-03-03,Sports,Hydro Flask Sports Bottle,6,39.10,234.60,Oceania
10434,2024-03-01,Books,Clean Code,4,36.07,144.28,Oceania
10435,2025-07-22,Beauty Products,Olaplex Hair Repair Set,10,57.05,570.50,Asia
10436,2024-03-05,Beauty Products,L'Oreal Revitalift Cream,2,32.25,64.50,Asia
10437,2024-12-27,Home Appliances,Dyson V11 Vacuum,11,491.70,5408.70,South America
10438,2024-08-15,Home Appliances,Samsung Smart Refrigerator,13,2086.08,27119.04,North America
10439,2025-07-03,Books,The Hobbit,13,15.00,195.00,Asia
10440,2024-06-14,Clothing,Nike Air Force 1,14,94.07,1316.98,Africa
10441,2024-08-25,Electronics,Canon EOS R10 Camera,18,984.69,17724.42,North America
10442,2025-01-04,Sports,Adidas FIFA Soccer Ball,19,39.44,749.36,Oceania
10443,2024-08-30,Home Appliances,Dyson V11 Vacuum,19,512.59,9739.21,Asia
10444,2025-10-24,Books,Deep Work,11,18.03,198.33,Middle East
10445,2025-06-12,Beauty Products,Clinique Moisture Surge,3,41.50,124.50,North America
10446,2025-09-17,Beauty Products,The Ordinary Serum Set,20,42.28,845.60,Asia
10447,2024-10-21,Sports,Wilson Evolution Basketball,1,28.05,28.05,Africa
10448,2024-05-09,Home Appliances,Keurig K-Elite Coffee Maker,1,203.40,203.40,North America
10449,2025-08-11,Electronics,Apple Watch Series 9,20,399.44,7988.80,Africa
10450,2024-06-09,Beauty Products,L'Oreal Revitalift Cream,10,28.11,281.10,Asia
10451,2025-05-18,Beauty Products,Dyson Supersonic Hair Dryer,2,447.36,894.72,Middle East
10452,2024-09-11,Home Appliances,Instant Pot Duo 7-in-1,9,122.64,1103.76,Oceania
10453,2025-07-28,Books,Clean Code,9,39.39,354.51,Oceania
10454,2024-10-26,Books,The Psychology of Money,7,16.79,117.53,South America
10455,2025-08-09,Electronics,Apple Watch Series 9,16,464.64,7434.24,Asia
10456,2024-10-05,Beauty Products,Dyson Supersonic Hair Dryer,3,411.63,1234.89,Middle East
10457,2024-04-22,Clothing,Adidas Ultraboost Shoes,10,182.37,1823.70,Middle East
10458,2025-06-26,Beauty Products,Olaplex Hair Repair Set,15,55.59,833.85,Europe
10459,2025-04-24,Home Appliances,Blueair Classic 480i,18,650.48,11708.64,Africa
10460,2024-04-03,Electronics,Garmin Forerunner 945,7,466.82,3267.74,South America
10461,2024-07-14,Sports,Fitbit Charge 6,13,160.31,2084.03,Africa
10462,2025-09-02,Home Appliances,Keurig K-Elite Coffee Maker,15,202.73,3040.95,South America
10463,2024-08-21,Beauty Products,CeraVe Hydrating Cleanser,4,17.74,70.96,Africa
10464,2025-09-06,Clothing,Vans Old Skool Sneakers,3,77.93,233.79,North America
10465,2024-11-20,Sports,Manduka PRO Yoga Mat,20,116.97,2339.40,Africa
10466,2024-04-16,Home Appliances,Dyson V11 Vacuum,16,479.40,7670.40,Europe
10467,2025-04-02,Books,The Hobbit,16,15.20,243.20,South America
10468,2024-06-20,Books,Dune by Frank Herbert,16,27.02,432.32,South America
10469,2025-12-10,Clothing,Columbia Rain Jacket,5,128.17,640.85,Oceania
10470,2025-02-13,Electronics,Apple Watch Series 9,9,414.04,3726.36,Oceania
10471,2024-03-30,Electronics,Samsung Galaxy Tab S8,10,731.21,7312.10,Oceania
10472,2024-08-02,Clothing,Under Armour Training Shirt,2,42.61,85.22,Africa
10473,2024-11-30,Books,The Hobbit,18,14.34,258.12,Middle East
10474,2024-10-19,Electronics,iPhone 14 Pro,15,1026.28,15394.20,Middle East
10475,2024-01-16,Beauty Products,Maybelline Makeup Kit,4,54.04,216.16,Africa
10476,2025-06-07,Electronics,iPhone 14 Pro,4,941.40,3765.60,South America
10477,2025-05-07,Electronics,Dell XPS 13 Laptop,14,1181.04,16534.56,Oceania
10478,2024-09-02,Sports,Wilson Evolution Basketball,18,31.26,562.68,South America
10479,2025-05-10,Books,The Alchemist,3,13.27,39.81,Oceania
10480,2025-11-04,Sports,Hydro Flask Sports Bottle,14,36.51,511.14,North America
10481,2025-10-25,Electronics,iPhone 14 Pro,4,1015.10,4060.40,Oceania
10482,2025-09-10,Clothing,Puma Sports Hoodie,9,72.12,649.08,North America
10483,2025-11-26,Clothing,Nike Air Force 1,12,97.86,1174.32,Europe
10484,2025-05-02,Sports,Adidas FIFA Soccer Ball,20,41.05,821.00,South America
10485,2025-02-02,Electronics,iPhone 14 Pro,6,970.21,5821.26,Africa
10486,2024-06-02,Sports,Wilson Evolution Basketball,20,31.82,636.40,South America
10487,2024-09-14,Sports,Babolat Pure Drive Tennis Racket,18,205.64,3701.52,Africa
10488,2024-08-29,Sports,Wilson Evolution Basketball,10,30.50,305.00,Europe
10489,2025-11-04,Home Appliances,Blueair Classic 480i,10,561.46,5614.60,Asia
10490,2025-06-12,Sports,Adidas FIFA Soccer Ball,7,41.13,287.91,Middle East
10491,2024-01-08,Beauty Products,Clinique Moisture Surge,19,43.36,823.84,North America
10492,2025-02-12,Books,The Alchemist,11,14.01,154.11,Europe
10493,2024-07-03,Home Appliances,Instant Pot Duo 7-in-1,15,124.88,1873.20,Middle East
10494,2024-08-31,Beauty Products,Neutrogena Skincare Set,11,91.47,1006.17,Africa
10495,2025-04-15,Beauty Products,Neutrogena Skincare Set,13,87.64,1139.32,Africa
10496,2024-10-29,Clothing,Under Armour Training Shirt,5,42.03,210.15,South America
10497,2025-07-22,Beauty Products,L'Oreal Revitalift Cream,11,32.88,361.68,Asia
10498,2024-12-13,Electronics,Nintendo Switch OLED,14,364.35,5100.90,Europe
10499,2025-10-11,Electronics,Dell XPS 13 Laptop,13,1191.15,15484.95,Europe
10500,2024-09-04,Books,The Hobbit,1,14.72,14.72,Middle East
10501,2024-01-28,Clothing,North Face Down Jacket,14,257.42,3603.88,Middle East
10502,2024-06-09,Beauty Products,The Ordinary Serum Set,4,41.16,164.64,Middle East
10503,2024-03-29,Home Appliances,Ninja Professional Blender,3,99.31,297.93,North America
10504,2025-09-13,Clothing,Adidas Ultraboost Shoes,1,189.68,189.68,Asia
10505,2024-07-15,Books,Clean Code,13,37.55,488.15,Oceania
10506,2024-01-13,Beauty Products,The Ordinary Serum Set,13,41.21,535.73,North America
10507,2024-06-01,Beauty Products,Neutrogena Skincare Set,10,94.33,943.30,Oceania
10508,2024-11-29,Sports,Callaway Golf Club Set,3,903.53,2710.59,Oceania
10509,2024-07-21,Electronics,Garmin Forerunner 945,9,454.58,4091.22,Oceania
10510,2025-04-05,Books,Deep Work,11,18.70,205.70,South America
10511,2024-02-27,Electronics,Sony WH-1000XM5 Headphones,7,425.62,2979.34,Middle East
10512,2025-05-20,Clothing,Puma Sports Hoodie,13,82.31,1070.03,North America
10513,2025-01-28,Beauty Products,Neutrogena Skincare Set,15,97.64,1464.60,Europe
10514,2024-01-09,Books,Clean Code,18,36.89,664.02,Asia
10515,2024-03-10,Home Appliances,Instant Pot Duo 7-in-1,13,127.38,1655.94,North America
10516,2024-08-28,Home Appliances,Keurig K-Elite Coffee Maker,1,178.04,178.04,Oceania
10517,2024-06-09,Clothing,Calvin Klein Slim Fit Shirt,11,83.30,916.30,Europe
10518,2024-12-04,Beauty Products,Neutrogena Skincare Set,6,93.13,558.78,Middle East
10519,2025-03-18,Books,Deep Work,15,19.12,286.80,Oceania
10520,2024-05-04,Books,Sapiens,17,25.06,426.02,Africa
10521,2024-08-13,Clothing,Patagonia Fleece Jacket,19,183.12,3479.28,Asia
10522,2025-02-18,Sports,Babolat Pure Drive Tennis Racket,16,203.75,3260.00,Africa
10523,2025-06-03,Sports,Bowflex Adjustable Dumbbells,11,429.15,4720.65,Asia
10524,2025-05-12,Books,The Da Vinci Code,12,15.54,186.48,Oceania
10525,2025-02-12,Clothing,Calvin Klein Slim Fit Shirt,7,97.40,681.80,Middle East
10526,2024-03-19,Sports,Fitbit Charge 6,16,145.87,2333.92,Africa
10527,2024-07-16,Sports,Spalding Volleyball,17,33.86,575.62,North America
10528,2024-11-02,Books,"Salt, Fat, Acid, Heat by Samin Nosrat",9,34.82,313.38,Africa
10529,2024-05-15,Books,Dune by Frank Herbert,16,25.74,411.84,Africa
10530,2025-06-20,Home Appliances,Samsung Smart Refrigerator,9,1725.98,15533.82,South America
10531,2025-12-22,Home Appliances,Dyson V11 Vacuum,3,506.67,1520.01,Asia
10532,2025-12-22,Home Appliances,Keurig K-Elite Coffee Maker,20,173.07,3461.40,Oceania
10533,2025-10-26,Clothing,Vans Old Skool Sneakers,11,72.49,797.39,Africa
10534,2025-04-25,Electronics,Canon EOS R10 Camera,16,973.51,15576.16,Oceania
10535,2024-09-06,Clothing,Puma Sports Hoodie,12,74.62,895.44,North America
10536,2024-09-10,Electronics,Samsung Galaxy Tab S8,13,762.35,9910.55,Africa
10537,2025-03-18,Home Appliances,iRobot Roomba j7,7,681.15,4768.05,Africa
10538,2024-07-05,Home Appliances,Keurig K-Elite Coffee Maker,15,174.37,2615.55,Asia
10539,2025-10-06,Clothing,Columbia Rain Jacket,4,142.61,570.44,Europe
10540,2025-09-04,Home Appliances,LG Front Load Washer,4,831.34,3325.36,Africa
10541,2024-01-27,Home Appliances,Philips Air Fryer XXL,17,247.64,4209.88,Asia
10542,2024-12-23,Books,Clean Code,10,39.85,398.50,Europe
10543,2024-01-16,Books,Atomic Habits,5,18.89,94.45,South America
10544,2025-08-13,Clothing,Columbia Rain Jacket,5,142.62,713.10,Oceania
10545,2024-07-04,Beauty Products,Clinique Moisture Surge,16,41.53,664.48,South America
10546,2025-07-05,Sports,Spalding Volleyball,9,33.25,299.25,Oceania
10547,2024-05-25,Electronics,Sony WH-1000XM5 Headphones,8,425.92,3407.36,Africa
10548,2024-07-18,Books,The Psychology of Money,6,18.06,108.36,Europe
10549,2025-09-06,Home Appliances,Blueair Classic 480i,10,639.55,6395.50,South America
10550,2024-10-18,Clothing,Patagonia Fleece Jacket,3,193.71,581.13,Africa
10551,2024-06-08,Home Appliances,KitchenAid Stand Mixer,4,462.36,1849.44,Middle East
10552,2024-02-09,Beauty Products,Maybelline Makeup Kit,16,47.81,764.96,Oceania
10553,2024-10-26,Clothing,Nike Air Force 1,11,97.96,1077.56,Asia
10554,2024-02-17,Books,"Salt, Fat, Acid, Heat by Samin Nosrat",16,30.18,482.88,South America
10555,2025-06-11,Clothing,North Face Down Jacket,1,265.30,265.30,Middle East
10556,2025-04-27,Clothing,North Face Down Jacket,13,243.43,3164.59,North America
10557,2025-05-12,Electronics,Apple Watch Series 9,6,420.84,2525.04,Oceania
10558,2025-07-13,Beauty Products,Maybelline Makeup Kit,18,47.34,852.12,Middle East
10559,2024-08-05,Beauty Products,Neutrogena Skincare Set,6,89.49,536.94,North America
10560,2024-12-18,Electronics,Dell XPS 13 Laptop,5,1310.16,6550.80,Oceania
10561,2024-03-07,Books,The Hobbit,19,14.40,273.60,North America
10562,2025-01-07,Clothing,Columbia Rain Jacket,3,142.27,426.81,Middle East
10563,2025-01-16,Beauty Products,CeraVe Hydrating Cleanser,2,17.16,34.32,Oceania
10564,2024-08-25,Sports,Wilson Evolution Basketball,15,27.40,411.00,Oceania
10565,2024-08-20,Books,The Hobbit,12,16.38,196.56,Asia
10566,2024-09-04,Home Appliances,Keurig K-Elite Coffee Maker,7,203.20,1422.40,Africa
10567,2024-05-12,Beauty Products,The Ordinary Serum Set,8,36.38,291.04,Oceania
10568,2025-12-22,Home Appliances,Keurig K-Elite Coffee Maker,13,198.26,2577.38,Europe
10569,2025-09-22,Beauty Products,Neutrogena Skincare Set,17,91.58,1556.86,South America
10570,2024-05-07,Home Appliances,Ninja Professional Blender,17,106.05,1802.85,South America
10571,2024-07-06,Electronics,Dell XPS 13 Laptop,19,1356.62,25775.78,North America
10572,2025-11-22,Sports,Fitbit Charge 6,4,173.11,692.44,South America
10573,2025-09-28,Home Appliances,Philips Air Fryer XXL,12,241.24,2894.88,Oceania
10574,2025-01-14,Clothing,Puma Sports Hoodie,18,80.02,1440.36,Oceania
10575,2024-10-06,Clothing,Puma Sports Hoodie,16,71.52,1144.32,Middle East
10576,2024-03-18,Clothing,Nike Air Force 1,20,98.27,1965.40,Africa
10577,2025-03-20,Clothing,Columbia Rain Jacket,20,133.49,2669.80,Middle East
10578,2024-06-05,Beauty Products,Dyson Supersonic Hair Dryer,20,464.15,9283.00,Africa
10579,2024-12-04,Electronics,Canon EOS R10 Camera,2,1030.64,2061.28,South America
10580,2024-06-02,Sports,Fitbit Charge 6,3,164.22,492.66,Middle East
10581,2025-01-05,Beauty Products,Clinique Moisture Surge,7,40.59,284.13,South America
10582,2025-01-19,Books,The Hobbit,5,16.07,80.35,Asia
10583,2025-01-09,Beauty Products,Neutrogena Skincare Set,11,89.88,988.68,Oceania
10584,2025-07-31,Books,The Da Vinci Code,11,16.74,184.14,North America
10585,2024-07-16,Sports,Everlast Boxing Gloves,7,52.74,369.18,Oceania
10586,2025-09-29,Sports,Spalding Volleyball,13,32.29,419.77,Europe
10587,2024-12-22,Home Appliances,iRobot Roomba j7,18,690.18,12423.24,Middle East
10588,2025-02-11,Home Appliances,LG Front Load Washer,16,868.67,13898.72,South America
10589,2025-09-05,Books,The Da Vinci Code,16,15.01,240.16,Africa
10590,2024-08-25,Electronics,Google Pixel 8 Pro,2,1007.54,2015.08,South America
10591,2025-12-28,Books,Clean Code,8,37.04,296.32,Europe
10592,2024-10-13,Clothing,Columbia Rain Jacket,6,129.82,778.92,South America
10593,2025-03-25,Books,The Alchemist,1,12.38,12.38,North America
